latitude,longitude,hour,day_of_week,impact_distance,event_cause,event_type,requires_road_closure,priority
12.9767555,77.7544836,3,4,78.82991756439587,14,1,0,Low
13.0500898,77.5929033,2,4,78.68267589699283,14,1,0,High
13.0327735,77.6300544,2,4,78.71644384275285,14,1,0,High
13.0042028,77.5838495,3,4,78.66614896956744,14,1,0,High
13.0414829,77.5470215,20,2,78.63600205855111,14,1,0,High
12.9562685,77.7086674,18,2,78.78135491680703,14,1,0,High
12.969397,77.7006524,20,2,78.77560943546698,4,0,0,High
12.9971825,77.6688042,19,2,78.7487771257195,14,1,0,High
13.0241939,77.585128,21,1,78.67071700144331,14,1,0,High
13.052577,77.4868672,21,2,78.57852349599963,2,1,0,Low
13.016163,77.7093247,0,2,78.79187549850936,11,1,0,Low
12.9977135,77.6702573,21,2,78.75029793769853,14,1,0,High
13.0344236,77.6284747,19,0,78.71515916793142,11,1,0,High
13.0323233,77.6300948,2,4,78.71640914861848,14,1,0,High
12.9939167,77.6630384,4,4,0.00017599275553167773,10,0,1,High
13.0490952,77.4966057,2,3,78.58754850839881,14,1,0,Low
12.8974311,77.5714977,23,1,78.63638460916391,14,1,0,Low
13.0393834,77.6414713,20,0,78.72879768598604,4,1,0,High
12.954928,77.6791533,21,0,78.75202230349443,6,1,0,High
12.94423,77.4947781,5,3,78.56840155597631,14,1,0,Low
13.0225731,77.5845867,2,2,78.66991485666335,6,1,0,High
12.969499,77.7006104,21,0,78.7755848016604,4,0,0,High
13.0492013,77.4964351,20,0,78.58739789416897,14,1,0,Low
12.9864648,77.489907,5,3,78.57056672107112,8,1,0,High
13.0501183,77.4948359,23,0,78.58597316832008,14,1,0,Low
13.0499912,77.5930294,23,0,78.68278389704665,14,1,0,High
13.1106622,77.6040613,4,2,78.70374701103287,14,1,0,High
13.0463398,77.7503866,7,3,78.83736169245216,14,1,0,Low
12.9862217,77.4882004,7,3,78.56884341309926,6,1,0,Low
13.0032385,77.5839711,7,3,78.66610949534441,14,1,0,High
13.0002741,77.5840717,7,3,78.66571876126139,14,1,0,High
13.1024142,77.6287664,0,1,78.72673390058888,2,1,0,Low
12.96286699,77.57750887,1,2,78.65307243252077,2,1,0,High
12.994191,77.7000949,5,2,78.77914538260418,7,1,0,Low
13.1024223,77.6288436,0,1,78.72681137198938,2,1,0,Low
13.034194,77.5884779,8,3,78.6756767754077,14,1,0,High
12.9924865,77.5856418,6,4,78.66598069668102,14,1,0,High
13.1024827,77.628766,1,1,78.7267449065853,2,1,0,Low
13.0756489,77.4354161,8,3,78.53162586331834,14,1,0,Low
13.0254035,77.5854616,9,3,78.67124625949997,14,1,0,High
13.0246963,77.5470577,5,2,78.63325550703317,14,1,0,High
13.03826,77.54192,11,3,0.00011403411770231618,14,1,1,High
13.0431929,77.5519516,23,0,78.64114748651212,14,1,0,High
13.05798714,77.48459809,4,1,78.57718478869829,16,1,0,Low
13.0554898,77.6467757,20,3,78.73669786398217,4,1,0,Low
13.0556221,77.6471416,20,3,0.0021144934831973847,4,0,1,Low
13.0591045,77.464677,0,4,78.55772650132035,14,1,0,Low
13.0493509,77.5936933,5,4,78.68333240811421,14,1,0,High
13.0073731,77.5838704,12,4,78.66669372235367,6,1,0,High
13.016195,77.7093283,20,4,78.7918843353502,14,1,0,Low
12.8410641,77.6494242,20,4,78.70404059393555,2,1,0,Low
13.0188348,77.5402295,21,4,78.62555087541429,11,1,0,Low
12.92258587,77.62260184,19,4,78.69092413981866,14,1,0,High
12.9998347,77.6757072,20,4,78.75602320614885,14,1,0,High
13.0003726,77.7576414,3,6,78.83692335339973,16,1,0,Low
13.0024033,77.5256032,1,5,78.60840694925513,14,1,0,Low
13.0760149,77.4346063,2,5,78.53088830836579,14,1,0,Low
13.0416266,77.5477991,1,1,78.63679272215894,6,1,0,High
12.994925,77.5850856,5,4,78.66583491780248,14,1,0,High
13.049128,77.4958286,8,4,78.58678764245909,14,1,0,Low
13.03389458,77.64943229,4,1,78.73573993353874,7,1,0,Low
12.99172696,77.63363568,4,1,78.71319049751547,11,1,0,Low
13.056078,77.6329093,4,5,78.72312099455985,14,1,0,High
13.0871167,77.5950933,5,5,78.69098504755881,14,1,0,High
13.0033533,77.5838033,5,5,78.66596297979012,14,1,0,High
12.96309,77.748285,4,1,78.82155493765221,14,1,0,Low
13.0415774,77.5471055,5,5,78.6361005677947,6,1,0,High
12.9558583,77.7263767,5,5,78.79875569575945,14,1,0,High
13.0373345,77.5891886,6,5,78.67689799726004,14,1,0,High
12.981681,77.5168415,6,5,78.59634061279115,14,1,0,Low
12.9693762,77.7012364,21,3,78.77618204194597,4,0,0,High
12.9614083,77.7477767,5,1,78.82077700018169,14,1,0,Low
12.9962013,77.5846817,9,4,78.6656474118178,14,1,0,High
13.004995,77.6372391,6,1,0.0008610106677621555,14,1,1,Low
13.0004274,77.5840665,5,1,78.6657389672219,14,1,0,High
12.9004738,77.6270826,5,1,78.69171606498176,14,1,0,Low
12.9279656,77.6809396,19,4,78.7493534684167,14,1,0,High
13.0664554,77.6407115,23,5,78.73253672368509,6,1,0,Low
13.0547666,77.6465688,23,5,78.73637391570436,4,0,0,Low
13.0436044,77.6050417,23,5,78.69357097630301,14,1,0,High
12.9860364,77.4880288,0,6,78.56864354621221,6,1,0,Low
12.9805555,77.5166163,23,5,78.59593261543503,14,1,0,Low
13.0000768,77.5996972,1,6,78.6810968552014,14,1,0,Low
12.961475,77.74765,11,1,78.82066299326671,6,1,0,Low
13.1843296,77.5664982,1,6,78.67902001176704,14,1,0,High
12.98217,77.5314616,2,6,78.61084070114741,14,1,0,High
12.9603704,77.5145269,20,4,78.59054066130363,14,1,0,Low
13.0878163,77.5955917,4,6,78.69159285956572,14,1,0,High
13.0446193,77.5828983,6,2,78.6719022352331,4,0,0,High
12.99866163,77.58435892,18,1,78.66573557272962,14,1,0,High
12.85825586,77.58939417,1,2,78.64762444873243,2,1,0,High
12.9838831,77.5287012,6,2,78.6084011420748,7,1,0,High
12.8914995,77.6113082,6,2,78.6746841104169,6,1,0,Low
13.1173454,77.608609,20,4,78.70934468827562,14,1,0,High
12.9387083,77.58542,7,2,0.0,16,1,1,Low
12.9284979,77.5925776,5,6,7.160565620543003e-05,7,1,1,Low
13.0099764,77.5837293,5,6,78.66698505741932,14,1,0,High
13.0469858,77.5007263,6,6,78.59126169933215,14,1,0,Low
12.9989526,77.5842517,20,1,78.665677906861,14,1,0,High
13.0478795,77.4999942,20,1,78.59068812808903,14,1,0,Low
13.04175,77.5471067,20,1,78.63613037658762,14,1,0,High
13.0872074,77.5953629,7,6,78.69126597731994,14,1,0,High
13.1148233,77.6066717,7,6,78.70701418896415,14,1,0,High
13.0864417,77.594805,8,6,78.69058850558638,14,1,0,High
12.9432017,77.5850717,7,2,78.65729350124516,16,1,0,Low
13.0430862,77.5514036,20,4,78.64058937947199,14,1,0,High
13.160686,77.5955777,10,6,78.70373138922534,10,0,0,Low
13.1607775,77.5956523,10,6,78.70382023934417,10,0,0,Low
12.9695686,77.7006655,21,4,78.7756506086303,4,0,0,High
13.160686,77.5955777,10,6,78.70373138922534,10,0,0,Low
13.1125287,77.6056265,20,1,78.7056012833002,14,1,0,High
13.0128127,77.5535107,0,0,78.63765202662333,14,1,0,High
13.041675,77.5470633,18,1,78.6360751389579,14,1,0,High
12.9902533,77.5042758,1,0,78.58536408314609,14,1,0,High
13.0655341,77.4533313,5,2,78.54760792529473,14,1,0,Low
13.0468481,77.5672233,20,1,78.6568139185445,4,0,0,High
13.0137733,77.70012,23,6,78.7824024990238,14,1,0,Low
12.9198233,77.542495,20,1,78.61145186884828,14,1,0,Low
13.0274333,77.5857599,8,2,78.67187653568712,16,1,0,High
12.99680328,77.58461258,1,0,78.66567869590723,14,1,0,High
12.998632,77.5844482,21,1,78.66581872941963,14,1,0,High
12.9625629,77.5125679,22,4,78.58897008733837,11,1,0,Low
13.0074,77.5839417,3,0,78.66676848879074,14,1,0,High
13.1027667,77.627415,3,0,78.7254600162924,8,1,0,Low
13.1032152,77.6253189,3,0,78.72346780283632,8,1,0,Low
12.9694511,77.7006392,21,1,78.77560532248462,4,0,0,High
13.0086799,77.6133782,9,2,6.925005415466509e-05,14,1,1,Low
13.0714063,77.4436328,5,0,78.53902166388957,6,1,0,Low
12.9381563,77.746941,5,0,78.81613237974007,10,0,0,Low
13.0287533,77.5862183,23,1,78.6725471981651,14,1,0,High
13.0025455,77.7572253,23,1,78.83687129658641,14,1,0,Low
12.9411318,77.7471167,12,0,78.81679419659487,3,1,0,Low
12.9896763,77.6638225,1,2,2.874456470499643e-05,4,0,1,Low
12.9141819,77.6765696,22,4,78.74278099591054,14,1,0,Low
12.9896755,77.5056916,19,2,78.58666489926654,6,1,0,High
13.0317617,77.5873317,23,4,78.67414348648106,4,0,0,High
12.9473755,77.5328074,19,0,78.60642948044068,14,1,0,High
12.9993581,77.5838223,18,0,78.6653214173184,14,1,0,High
13.0653552,77.5040293,20,0,78.59757034563744,14,1,0,Low
12.9111082,77.6260532,21,4,78.69244468410761,14,1,0,High
12.9896747,77.6638512,2,2,0.00012000520822115584,4,0,1,Low
13.0356208,77.5347383,20,0,78.62291684293378,14,1,0,High
13.0205689,77.5842998,20,2,78.6693001744386,16,1,0,High
12.99062449,77.62158479,3,2,0.055718388977283116,4,1,1,High
12.9022833,77.6274633,3,2,78.69238827705196,14,1,0,Low
12.9888033,77.4976333,4,2,3.526258640404732e-05,13,1,1,High
13.0368267,77.58923,21,2,78.676854680387,6,1,0,High
12.9695397,77.700574,21,0,78.77555559917907,4,0,0,High
13.0204429,77.5840918,20,2,78.66907418892755,16,1,0,High
12.9782223,77.5151096,20,2,78.59406129198459,14,1,0,Low
13.0294773,77.5865918,5,6,0.001262799251975716,11,1,1,High
12.9562667,77.7325788,4,2,78.80494054118522,14,1,0,High
13.0486748,77.5921893,19,0,78.6817371084497,14,1,0,High
13.075051,77.4361744,5,2,78.53227403023432,13,1,0,Low
12.9551958,77.6785723,21,0,78.7514932733511,14,1,0,High
13.0537441,77.4826961,21,0,78.57460423033156,14,1,0,Low
13.0750262,77.4363202,5,2,78.53241366625385,14,1,0,Low
13.0281488,77.5856916,22,0,78.67192766295518,14,1,0,High
13.0544342,77.48149,1,1,78.57352954336612,14,1,0,Low
12.8772271,77.6113161,21,2,78.6723545126183,7,1,0,Low
12.8784904,77.6102406,21,2,78.67150030965966,7,1,0,Low
13.1089822,77.30873108,6,2,78.41227783657146,4,1,0,Low
12.8784967,77.610241,21,2,78.67150173557125,7,1,0,Low
13.02603063,77.44957098,1,1,78.53733837455759,14,1,0,Low
13.05680055,77.60272943,1,1,78.6934791173212,4,1,0,Low
12.9854788,77.5248865,6,2,78.6049024330107,14,1,0,High
13.0523625,77.4868568,5,2,78.5784776104444,14,1,0,Low
12.97163203,77.51287458,6,2,78.5907689437922,14,1,0,High
13.196185,77.6535117,0,5,78.76678981586251,14,1,0,Low
13.0395979,77.6418066,5,2,0.00018468343184766122,4,0,1,High
13.0494403,77.5929474,1,3,78.68261166460117,14,1,0,High
12.899533,77.7122526,20,2,78.7755809612617,14,1,0,Low
13.0493266,77.5550847,20,2,78.64525470451247,14,1,0,Low
13.1292374,77.6148783,20,2,78.71750890513096,14,1,0,High
12.8469493,77.672515,5,5,78.72778221658474,14,1,0,High
12.9200494,77.6441159,18,2,78.71172981450144,14,1,0,High
12.9024645,77.705852,20,2,78.76974689066648,14,1,0,Low
13.0201283,77.7097983,21,2,78.79299773948915,14,1,0,Low
12.9695233,77.7005979,20,2,78.7755764729572,4,0,0,High
12.9966546,77.6644435,18,2,78.74438910142356,14,1,0,High
12.9661629,77.5049344,21,2,78.582035076076,14,1,0,Low
12.9435175,77.6979694,21,2,78.76870631257151,16,1,0,High
13.0438708,77.5839711,4,3,78.67283608141203,16,1,0,High
12.9904154,77.5042127,2,3,78.58532864670987,3,1,0,High
13.016185,77.7093227,4,3,78.79187716032003,11,1,0,Low
12.9670817,77.5050333,0,3,78.5822842290079,14,1,0,Low
12.9967664,77.5847577,5,3,78.66581572845907,14,1,0,High
13.0434933,77.590776,0,3,78.67948422396604,14,1,0,High
12.99878344,77.58419928,5,5,78.66559825513801,14,1,0,High
13.0562813,77.6115332,5,3,78.7020747314798,7,1,0,Low
12.9053195,77.6096809,5,3,78.67534455467549,4,1,0,Low
13.0978923,77.5670813,2,3,78.6651567347527,14,1,0,Low
13.0895998,77.3908201,6,5,78.48997807793505,14,1,0,Low
12.8952517,77.5550817,6,5,78.61983346395506,14,1,0,Low
13.0334622,77.588753,7,5,78.67582684035699,14,1,0,High
13.0122936,77.6988829,8,5,78.78093797766381,14,1,0,Low
12.9164058,77.6046741,6,3,78.67222496508843,14,1,0,Low
12.8995983,77.6335883,9,5,78.69799024521058,14,1,0,High
13.020295,77.7096082,6,3,78.79283779941254,14,1,0,Low
13.04465,77.5830273,4,3,78.67203453994973,3,1,0,High
12.8416294,77.6448425,6,3,78.69961253079173,14,1,0,Low
12.99031,77.5039553,4,3,78.58505736487375,3,1,0,High
13.0484543,77.5545978,5,3,78.64462982008976,3,1,0,Low
12.9349694,77.6909504,5,3,78.76037841093832,14,1,0,High
13.1661967,77.713815,8,3,78.82122669305087,2,1,0,Low
13.0133386,77.6998768,6,3,78.78209083448742,14,1,0,Low
12.9564114,77.7456022,15,3,78.81781053674793,14,1,0,High
13.0245468,77.6196009,18,3,78.70477281093359,4,0,0,Low
12.9952341,77.6663541,7,3,78.74603906546913,16,1,0,High
12.9423082,77.5481102,6,3,78.62068898919121,14,1,0,Low
12.8408367,77.6500067,7,3,78.70457818746068,14,1,0,Low
12.9623326,77.6294487,7,3,78.70421444814092,16,1,0,Low
12.9063214,77.698384,5,3,78.76301167611327,14,1,0,Low
13.0624717,77.5733483,7,3,78.66544688353594,14,1,0,Low
13.0563502,77.475345,7,3,78.56778833220434,2,1,0,Low
13.0526619,77.5932885,6,3,78.6834824020896,14,1,0,High
13.041426,77.5457729,19,5,78.63476131312316,14,1,0,High
12.86905184,77.53652279,6,3,78.59723189543507,14,1,0,Low
12.9895377,77.6638443,20,3,4.0410518433947506e-05,4,0,1,Low
13.0563067,77.475215,7,3,78.56765291098297,2,1,0,Low
13.0062112,77.5837405,20,3,78.6663735006918,7,1,0,High
13.0035148,77.5298216,20,5,78.61275109345587,14,1,0,Low
12.9630559,77.5124532,21,5,78.58893827599859,14,1,0,Low
13.0529083,77.646015,20,3,78.73551968754911,4,1,0,Low
13.0495214,77.4953173,21,3,78.58634876488878,14,1,0,Low
12.8662934,77.5918795,0,4,78.65139077090376,11,1,0,High
12.90769949,77.65681744,0,4,78.72223320659567,4,0,0,Low
12.9200419,77.6558733,2,4,0.003907810064644302,14,1,1,High
13.0693866,77.5858041,8,3,78.67887813094336,16,1,0,Low
12.9938317,77.5849467,8,3,78.6655173293214,14,1,0,High
13.0842575,77.5519225,8,3,78.64794007329317,14,1,0,Low
13.0273277,77.5856223,9,3,78.67172334887195,16,1,0,High
13.1094919,77.5802425,9,3,78.68006611737799,16,1,0,Low
13.0132709,77.6484194,10,3,0.00011235452816799609,13,1,1,Low
12.9573052,77.7452897,18,3,78.81764922010092,11,1,0,High
13.0467801,77.5011956,10,3,78.59169033941957,16,1,0,Low
12.9606384,77.7476032,11,3,78.82047926192917,14,1,0,Low
13.0117111,77.7003731,0,4,78.78231150219614,14,1,0,Low
12.9566301,77.7444294,10,3,78.81668964299256,14,1,0,High
13.08647,77.594875,15,3,78.69066223718367,2,1,0,High
13.10963,77.6035517,4,4,78.70307259053786,14,1,0,High
13.0468693,77.5024237,21,3,78.59291620690507,14,1,0,Low
13.035723,77.6284171,23,5,78.71531754102438,14,1,0,High
13.0445812,77.6434918,5,4,78.73165130733675,4,1,0,Low
12.878816,77.6470202,20,3,78.7078372686041,14,1,0,High
13.1155017,77.6073017,20,5,78.7077484241388,14,1,0,High
13.0424133,77.5492224,3,4,78.63832678492517,14,1,0,High
12.997415,77.6640825,7,4,78.744158559534,14,1,0,High
13.0606335,77.4616149,20,3,78.55496120766163,14,1,0,Low
13.1312897,77.615127,1,6,78.71809644809417,14,1,0,High
13.0356786,77.6283334,23,5,78.71522764385588,14,1,0,High
13.0034717,77.5838414,3,4,78.66602012707301,14,1,0,High
12.9694376,77.7006327,20,3,78.7755966885723,4,0,0,High
12.9577083,77.7458017,2,6,78.8182205226914,14,1,0,High
13.13606,77.6174583,2,6,78.72119095437922,6,1,0,High
12.9959077,77.6710497,18,4,78.7507814465786,14,1,0,High
13.0257659,77.7195142,3,6,78.80351175401769,14,1,0,Low
13.0262486,77.5445358,3,6,78.6310255880367,14,1,0,High
13.0333363,77.5886018,18,4,78.67565687293536,14,1,0,High
13.0069922,77.7575016,3,6,78.83787732533686,6,1,0,Low
12.8833834,77.7522799,19,4,78.81242666914488,6,1,0,Low
12.9374294,77.4716733,23,4,6.324555343690127e-07,2,1,1,Low
13.0393192,77.6416992,19,4,78.72901180545053,6,0,0,High
12.9374302,77.4716732,23,4,78.54449215945998,2,1,0,Low
12.8836188,77.7523911,19,4,78.81257485421392,6,1,0,Low
12.9982107,77.584406,4,6,78.66570749554363,14,1,0,High
13.0429917,77.5986233,21,4,78.68713980404658,14,1,0,High
12.9736933,77.698385,21,4,78.7740804417969,14,1,0,High
12.9695049,77.7006885,21,4,78.77566280727288,4,0,0,High
13.0447135,77.5828156,6,5,78.67183629940696,4,1,0,High
13.0114761,77.6158094,21,4,78.69887152378998,14,1,0,Low
13.02419,77.585095,3,6,78.67068381115753,14,1,0,High
13.0248967,77.5852933,2,6,78.6709963740939,14,1,0,High
12.8536781,77.5886266,22,4,78.64611890215973,7,1,0,Low
12.9966811,77.5847663,18,5,78.66581011748822,14,1,0,High
12.8558281,77.5891032,22,4,78.64694050957735,7,1,0,High
13.0031856,77.6817413,22,4,78.76252768384325,11,1,0,High
12.9006323,77.5437131,22,4,78.60950168443325,7,1,0,Low
12.8985353,77.5444672,22,4,78.60990145151705,7,1,0,Low
12.8985353,77.5444672,22,4,78.60990145151705,7,1,0,Low
12.9005867,77.5438265,22,4,78.60960606354874,7,1,0,Low
12.8987151,77.5434386,22,4,78.60891629543647,7,1,0,Low
13.0013317,77.5254817,5,6,78.6081098792641,14,1,0,Low
13.0628382,77.457775,21,4,0.0005286115397963208,14,1,1,Low
13.0008764,77.5253349,7,6,78.60788979819542,12,1,0,Low
12.8957185,77.5858889,0,5,78.65030013950606,7,1,0,Low
12.8734856,77.6249806,1,5,78.68522253030606,7,1,0,Low
12.8732336,77.6250213,1,5,78.68522145324128,7,1,0,Low
12.862841,77.5909922,0,5,78.64995072580619,14,1,0,High
12.8734226,77.6251124,1,5,78.68534224714807,7,1,0,Low
12.8873546,77.7383875,7,6,78.79937055387116,6,1,0,Low
12.8733786,77.6251986,1,5,78.68542008700456,7,1,0,Low
13.0018255,77.5839711,4,6,78.66587594362683,14,1,0,High
12.9983001,77.5844179,4,6,78.66573400389461,14,1,0,High
12.8732948,77.6249204,1,5,78.68513192537738,7,1,0,Low
12.8733061,77.6249084,1,5,78.68512193580618,7,1,0,Low
13.0566434,77.4730025,8,6,78.56552713015914,14,1,0,Low
12.8732949,77.6249151,1,5,78.68512671315065,7,1,0,Low
13.0542733,77.7627317,17,6,0.0,14,1,1,Low
12.8067551,77.663391,3,5,78.71223080189164,7,1,0,Low
12.8947067,77.6258933,4,5,78.68959760668503,7,1,0,Low
13.0376493,77.6521579,4,5,78.73904956116961,11,1,0,Low
12.8932515,77.6215089,4,5,78.68503401635556,7,1,0,Low
12.9448609,77.7470882,18,6,6.452542134970191e-05,14,1,1,Low
13.0489099,77.6456761,21,6,78.73452271147917,11,1,0,Low
12.9996438,77.6665625,20,6,78.74697244652194,14,1,0,High
13.2037217,77.66538,22,5,78.77975321918349,14,1,0,Low
13.0480034,77.5001494,20,5,78.59086174453574,14,1,0,Low
13.0395111,77.6413561,19,5,78.72870522734405,4,0,0,High
12.973092,77.5130496,21,5,78.59118254825108,2,1,0,Low
12.9145203,77.568181,20,5,78.63591760911723,14,1,0,High
12.91014575,77.48021156,4,0,78.54842485160731,6,1,0,High
13.0040774,77.5841625,22,5,78.66643693374957,2,1,0,High
13.0491164,77.6454881,3,0,0.0,4,0,1,Low
12.9387831,77.7472987,22,6,78.81658812239888,3,1,0,Low
13.0007914,77.5840477,3,0,78.66578058178911,14,1,0,High
13.0195812,77.5396672,23,5,78.6251199306567,4,1,0,Low
13.0810208,77.5483312,5,0,78.64386039021055,14,1,0,Low
12.9967437,77.5845398,6,0,78.6655970725531,14,1,0,High
12.9968617,77.5845415,7,0,78.66561824465724,14,1,0,High
13.081431,77.5596623,7,0,78.65510188854759,10,0,0,Low
13.0816543,77.5598044,7,0,78.65527914762599,10,0,0,Low
12.9610679,77.5114574,2,6,78.587628220862,14,1,0,Low
13.0815219,77.5482176,2,6,78.64383172351872,14,1,0,Low
12.9380712,77.7467428,2,6,78.81592289877486,14,1,0,Low
12.9610812,77.5129374,0,6,78.58909014773813,14,1,0,Low
12.9935408,77.7574599,1,6,78.83561804553429,14,1,0,Low
12.9999998,77.6821895,18,0,78.76244384422002,14,1,0,High
12.9857635,77.5265826,6,6,78.60662226118455,14,1,0,High
13.031056,77.5598929,6,6,78.64696692902152,6,1,0,Low
12.9186326,77.6698261,19,0,78.7368589331453,14,1,0,Low
13.0195814,77.7085774,10,6,78.79170325207481,14,1,0,Low
13.000103,77.5840237,19,0,78.66564314548486,14,1,0,High
13.0486475,77.6457655,20,0,0.00038522467470011716,4,0,1,Low
13.0907917,77.5929433,11,6,78.68947628043921,14,1,0,Low
13.0572567,77.4723691,11,6,78.56500446443269,14,1,0,Low
13.0079927,77.526769,19,6,78.61048139823731,2,1,0,Low
12.9694269,77.7006315,21,0,78.77559374332405,4,0,0,High
13.2017067,77.66236,19,0,78.77643823226857,14,1,0,Low
12.9850363,77.5241577,20,0,78.60411054650251,14,1,0,High
12.9927975,77.5854984,19,0,78.66589063153363,14,1,0,High
13.0483716,77.6453954,21,0,78.73415668078263,14,1,0,Low
13.0586717,77.632895,0,0,78.7235370943748,14,1,0,High
12.8760267,77.616725,21,0,78.67749400752885,7,1,0,Low
12.922265,77.65903,20,0,78.72680530334713,14,1,0,High
13.0601454,77.4622716,20,0,78.55552761773869,14,1,0,Low
13.026353,77.544093,22,0,78.6306062018681,14,1,0,High
13.1093993,77.5802387,0,0,78.68004694174894,4,0,0,Low
13.0619678,77.4600323,23,0,78.55362249269781,14,1,0,Low
13.0550629,77.6006986,5,0,78.69118813775148,8,1,0,Low
13.019575,77.709155,4,0,78.79227185450772,14,1,0,Low
13.0640157,77.6502052,2,0,78.74149397752086,14,1,0,Low
12.8853097,77.5431212,21,0,78.60640464684035,14,1,0,Low
13.06034,77.4622015,20,0,78.55549084654874,14,1,0,Low
12.9962297,77.5847552,23,0,78.66572459374596,14,1,0,High
12.98704927,77.49115508,20,0,78.57189423944173,14,1,0,High
12.9694324,77.7005944,21,0,78.77555805509398,4,0,0,High
13.0058476,77.593119,5,6,78.67556283842262,14,1,0,Low
12.946188,77.6186813,6,6,0.0014092153171180902,10,0,1,Low
12.8212943,77.6872574,22,0,78.73814545606892,7,1,0,Low
12.9662718,77.7022875,18,0,78.77670777028024,14,1,0,High
13.1174,77.6086525,5,1,78.70939667934037,14,1,0,High
13.04227,77.5447417,9,6,78.63388437609208,6,1,0,High
12.9883469,77.7311829,23,0,78.80884436551517,14,1,0,Low
12.9405569,77.5247145,19,6,78.59732419865608,6,1,0,High
12.8539011,77.5887307,7,6,78.64625804910048,14,1,0,High
12.929715,77.573648,7,6,78.64380709254308,14,1,0,Low
13.0499347,77.5927711,19,6,78.68251980364673,14,1,0,High
13.0499687,77.5927075,19,6,78.6824627236053,14,1,0,High
13.0234644,77.7152825,21,6,78.79895785499244,14,1,0,Low
13.0434917,77.607755,22,6,78.69622806633106,14,1,0,High
13.0734717,77.4394717,1,3,78.53526239509105,14,1,0,Low
12.9960798,77.6678065,19,6,78.74761111735016,14,1,0,High
12.8761,77.616915,22,6,78.67769344183411,7,1,0,Low
12.9599899,77.514338,21,6,78.59029160008471,14,1,0,Low
12.9388356,77.7473577,23,6,78.81665494053637,3,1,0,Low
12.9603057,77.5875364,5,3,78.66254082127514,14,1,0,Low
12.9436447,77.6980616,19,3,78.768818161232,14,1,0,High
12.99607,77.6677909,19,6,78.74759411392213,14,1,0,High
12.8768347,77.647564,19,4,78.7080495694387,14,1,0,High
13.0898727,77.5962391,19,4,78.69257328215018,14,1,0,High
12.9112378,77.5724542,1,0,78.63959379434284,2,1,0,Low
12.9833776,77.5970218,19,4,78.67570073494011,14,1,0,High
12.9884603,77.4728075,3,0,78.55403237833646,6,1,0,Low
13.1506186,77.6198101,5,0,78.725940385128,14,1,0,High
13.1951209,77.7073099,4,6,78.81965000848618,2,1,0,Low
13.0395748,77.6414231,2,0,78.72878185236965,4,0,0,High
12.936535,77.7044933,2,0,78.77399454652512,14,1,0,Low
12.9217289,77.6448719,7,0,0.0004644291119186244,14,1,1,High
13.0085343,77.4899346,6,0,78.57424469217985,10,0,0,Low
13.0309486,77.630687,21,0,78.71676559353675,14,1,0,High
12.9695137,77.7324047,20,0,78.80694782859612,16,1,0,Low
12.9768969,77.5646811,20,0,78.64273397649606,14,1,0,High
12.9240352,77.6184979,17,0,78.68711395205153,14,1,0,High
13.0175987,77.5573269,19,0,78.64220769909569,14,1,0,High
12.9804179,77.5704887,20,0,78.6490430076264,14,1,0,Low
12.878403,77.6102723,21,0,78.67151727474536,7,1,0,Low
12.8784723,77.6102632,21,0,78.6715196418319,7,1,0,Low
12.9696802,77.7319151,22,0,78.8064923061792,7,1,0,Low
12.9502115,77.6993885,23,0,78.77120635847,6,1,0,High
12.9140531,77.5675163,21,0,78.63518520624457,14,1,0,High
12.969524,77.7005994,21,0,78.77557806773528,4,0,0,High
12.9020285,77.6605351,19,0,78.72497095225343,14,1,0,Low
12.9113794,77.5539078,5,1,78.62132238179187,14,1,0,Low
13.0200257,77.5840604,5,1,78.66897417266549,14,1,0,High
12.9508198,77.7000234,19,0,78.7719326273808,14,1,0,High
13.0197552,77.7090345,21,0,78.79218278731791,14,1,0,Low
13.039382,77.6416742,11,1,0.00024785772128305247,4,0,1,High
12.9129818,77.5667649,21,1,78.63426807708585,14,1,0,High
13.0334542,77.629103,20,1,78.71561827851006,14,1,0,High
12.9456592,77.4958458,9,2,78.569690137991,6,1,0,Low
13.0421167,77.5948983,22,2,78.68332129621729,4,1,0,High
12.9475916,77.5335062,21,3,78.60715433028872,14,1,0,High
12.9572067,77.7457017,5,1,78.81803942177137,7,1,0,High
13.0243445,77.7167056,22,4,78.80050684463743,14,1,0,Low
13.0002617,77.757775,3,5,78.83703683687706,6,1,0,Low
13.0601759,77.5766482,20,5,78.66831980210014,7,1,0,Low
13.0705131,77.6205588,1,0,78.71333725056719,11,1,0,Low
13.0567,77.4727486,1,0,0.00019307780814703076,6,1,1,Low
12.9217733,77.585775,20,3,78.65446400279654,16,1,0,Low
13.0432983,77.6079367,1,4,78.6963751984422,14,1,0,High
13.033575,77.58831,3,4,78.67540864804405,14,1,0,High
13.07549,77.5469283,6,4,78.641557255089,14,1,0,High
13.0395867,77.5433917,19,4,78.63210805800927,14,1,0,High
13.0198716,77.7091574,4,5,0.0003971254965380009,14,1,1,Low
13.03656,77.5894167,20,5,78.67699460757153,14,1,0,High
12.9874952,77.4752769,2,6,78.5563082272945,14,1,0,Low
12.9693719,77.7009665,20,0,78.77591511696093,4,0,0,High
12.9337824,77.6890112,20,0,78.75827060318348,14,1,0,High
13.0231313,77.5848147,21,0,78.67023211412545,14,1,0,High
12.9893396,77.4938904,22,0,5.099019534859479e-07,6,1,1,High
